Created on 09-13-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1598054400.0,2020-08-22,BTCUSD,11535.18,11696.37,11377,11680.46,722.66,8338185.87
1597968000.0,2020-08-21,BTCUSD,11842.43,11880,11490.87,11535.18,2027.49,23673524.71
1597881600.0,2020-08-20,BTCUSD,11765.1,11899.99,11677.01,11842.43,1326.23,15680759.32
1597795200.0,2020-08-19,BTCUSD,11959.45,12026.37,11578.29,11765.1,1958.18,23060422.47
1597708800.0,2020-08-18,BTCUSD,12315.7,12400,11825.01,11959.45,2754.91,33310019.7
1597622400.0,2020-08-17,BTCUSD,11922.49,12475.91,11782,12315.7,3199.46,39022516.18
1597536000.0,2020-08-16,BTCUSD,11866.6,11942.87,11697,11922.49,742.17,8793657.84
1597449600.0,2020-08-15,BTCUSD,11779.2,11988.23,11689.41,11866.6,948.88,11277556.93
1597363200.0,2020-08-14,BTCUSD,11800,11865,11656.51,11779.2,1596.94,18785252.07
1597276800.0,2020-08-13,BTCUSD,11575.01,11804.45,11280,11800,2109.46,24390122.77
1597190400.0,2020-08-12,BTCUSD,11388.86,11635.12,11155.13,11575.01,2078.55,23856465.22
1597104000.0,2020-08-11,BTCUSD,11906.57,11948.55,11132.5,11388.86,3319.91,38210219.16
1597017600.0,2020-08-10,BTCUSD,11692.26,12099,11500,11906.57,2997.0,35593044.43
1596931200.0,2020-08-09,BTCUSD,11781.51,11811.11,11540.07,11692.26,629.9,7346474.6
1596844800.0,2020-08-08,BTCUSD,11615.69,11822.22,11540.94,11781.51,844.8,9886918.46
1596758400.0,2020-08-07,BTCUSD,11779.79,11921.63,11353.07,11615.69,2313.43,26903808.45
1596672000.0,2020-08-06,BTCUSD,11764.66,11920.75,11580.01,11779.79,2570.03,30269148.6
1596585600.0,2020-08-05,BTCUSD,11197.18,11807.12,11079.74,11764.66,2416.17,27921925.92
1596499200.0,2020-08-04,BTCUSD,11240.12,11423.66,11012.51,11197.18,1683.28,18864230.13
1596412800.0,2020-08-03,BTCUSD,11057.26,11488.59,10910.21,11240.12,1980.41,22385860.97
1596326400.0,2020-08-02,BTCUSD,11813.95,12132.11,10582.32,11057.26,3517.8,39575955.8
1596240000.0,2020-08-01,BTCUSD,11351.77,11894.73,11240,11813.95,1707.58,19855492.57
1596153600.0,2020-07-31,BTCUSD,11172,11463.6,10980.1,11351.77,2958.16,33212973.33
1596067200.0,2020-07-30,BTCUSD,11114.89,11190.65,10828.11,11172,2182.7,24109670.99
1595980800.0,2020-07-29,BTCUSD,10937.91,11360,10856,11114.89,3491.14,38925704.17
1595894400.0,2020-07-28,BTCUSD,11044.83,11260.95,10590,10937.91,5466.8,60051133.26
1595808000.0,2020-07-27,BTCUSD,9946.13,11417.66,9936.85,11044.83,6095.26,64809463.38
1595721600.0,2020-07-26,BTCUSD,9718.89,10190.71,9666.9,9946.13,2238.1,22267613.16
1595635200.0,2020-07-25,BTCUSD,9553.93,9747.23,9539.05,9718.89,839.49,8096228.84
1595548800.0,2020-07-24,BTCUSD,9618.73,9650,9482.06,9553.93,1721.79,16469258.35
1595462400.0,2020-07-23,BTCUSD,9538.43,9676,9455.86,9618.73,1978.91,18925011.11
1595376000.0,2020-07-22,BTCUSD,9396.53,9565.24,9281.59,9538.43,1722.75,16194397.45
1595289600.0,2020-07-21,BTCUSD,9167.51,9437.68,9162.52,9396.53,2168.41,20245707.86
1595203200.0,2020-07-20,BTCUSD,9217.4,9228.66,9135,9167.51,1234.96,11336894.75
1595116800.0,2020-07-19,BTCUSD,9179.7,9244.19,9108.32,9217.4,531.02,4862770.15
1595030400.0,2020-07-18,BTCUSD,9155.32,9219.35,9128.63,9179.7,741.25,6800318.2
1594944000.0,2020-07-17,BTCUSD,9133.49,9221.85,9075,9155.32,1779.02,16268787.87
1594857600.0,2020-07-16,BTCUSD,9193.01,9219.57,9033,9133.49,1657.88,15116893.66
1594771200.0,2020-07-15,BTCUSD,9258.28,9276.38,9154.9,9193.01,1759.6,16207713.66
1594684800.0,2020-07-14,BTCUSD,9239.48,9283.7,9091.76,9258.28,1745.86,16091894.44
1594598400.0,2020-07-13,BTCUSD,9300,9345.58,9197.22,9239.48,1478.8,13718771.04
1594512000.0,2020-07-12,BTCUSD,9241.32,9346.54,9159.05,9300,780.8,7229186.88
1594425600.0,2020-07-11,BTCUSD,9292.33,9306.9,9182.89,9241.32,553.53,5112519.1
1594339200.0,2020-07-10,BTCUSD,9237.93,9320,9125,9292.33,1613.97,14856083.62
1594252800.0,2020-07-09,BTCUSD,9444.51,9450,9165.68,9237.93,1977.01,18342097.53
1594166400.0,2020-07-08,BTCUSD,9259.88,9493.02,9236.98,9444.51,1938.7,18189787.27
1594080000.0,2020-07-07,BTCUSD,9350.21,9380.92,9205.67,9259.88,1633.86,15144482.83
1593993600.0,2020-07-06,BTCUSD,9080.55,9371.7,9065.77,9350.21,1608.37,14881498.12
1593907200.0,2020-07-05,BTCUSD,9146.73,9151.78,8914.04,9080.55,511.36,4624951.8
1593820800.0,2020-07-04,BTCUSD,9072.47,9196.69,9045.21,9146.73,456.77,4158439.95
1593734400.0,2020-07-03,BTCUSD,9102.76,9172.29,9042.8,9072.47,1051.71,9560653.77
1593648000.0,2020-07-02,BTCUSD,9237.69,9267.22,8940,9102.76,2390.15,21771639.8
1593561600.0,2020-07-01,BTCUSD,9133,9298,9050,9237.69,2345.61,21579886.83
1593475200.0,2020-06-30,BTCUSD,9189.46,9205.01,9061.78,9133,1217.43,11142391.77
1593388800.0,2020-06-29,BTCUSD,9119.99,9237.44,9018.47,9189.46,1514.56,13813080.52
1593302400.0,2020-06-28,BTCUSD,9003.36,9190,8933.33,9119.99,592.24,5370486.16
1593216000.0,2020-06-27,BTCUSD,9154.99,9184.54,8825,9003.36,1191.04,10767768.09
1593129600.0,2020-06-26,BTCUSD,9238.91,9290.3,9029.57,9154.99,1881.6,17237651.12
1593043200.0,2020-06-25,BTCUSD,9296.46,9335.73,8981.97,9238.91,2340.79,21532189.31
1592956800.0,2020-06-24,BTCUSD,9621.38,9670.31,9198.85,9296.46,2611.7,24456364.03
1592870400.0,2020-06-23,BTCUSD,9687.7,9724.08,9580.27,9621.38,1675.89,16163295.64
1592784000.0,2020-06-22,BTCUSD,9290,9786.19,9273.03,9687.7,1593.69,15201184.21
1592697600.0,2020-06-21,BTCUSD,9363.82,9419.04,9276.69,9290,415.52,3884082.39
1592611200.0,2020-06-20,BTCUSD,9297.78,9396.37,9167.75,9363.82,749.34,6962450.08
1592524800.0,2020-06-19,BTCUSD,9372.32,9429.19,9233,9297.78,1586.76,14797186.2
1592438400.0,2020-06-18,BTCUSD,9453.44,9481,9271.67,9372.32,941.03,8840956.45
1592352000.0,2020-06-17,BTCUSD,9526.4,9562.16,9235,9453.44,1394.01,13124280.54
1592265600.0,2020-06-16,BTCUSD,9429.22,9586.61,9389.47,9526.4,1670.87,15872139.4
1592179200.0,2020-06-15,BTCUSD,9333.4,9500,8902.5,9429.22,3570.64,33071693.63
1592092800.0,2020-06-14,BTCUSD,9477.93,9483.9,9244.4,9333.4,532.26,4990481.84
1592006400.0,2020-06-13,BTCUSD,9469.72,9499.12,9352.71,9477.93,478.32,4510875.84
1591920000.0,2020-06-12,BTCUSD,9266.87,9555.54,9230.65,9469.72,1944.27,18312515.38
1591833600.0,2020-06-11,BTCUSD,9893.01,10013.75,9041.96,9266.87,4730.37,45136992.55
1591747200.0,2020-06-10,BTCUSD,9786.5,10012.6,9670,9893.01,2380.76,23446580.24
1591660800.0,2020-06-09,BTCUSD,9784.63,9895.67,9558.89,9786.5,1841.45,17920118.02
1591574400.0,2020-06-08,BTCUSD,9752.51,10189.59,9645,9784.63,1977.31,19277666.32
1591488000.0,2020-06-07,BTCUSD,9673.58,9815,9375,9752.51,1367.87,13135075.56
1591401600.0,2020-06-06,BTCUSD,9623.88,9740.43,9533.12,9673.58,756.0,7281287.1
1591315200.0,2020-06-05,BTCUSD,9796.41,9860.33,9588.01,9623.88,1939.4,18849890.56
1591228800.0,2020-06-04,BTCUSD,9665.42,9888,9452.5,9796.41,2416.77,23505791.45
1591142400.0,2020-06-03,BTCUSD,9519.82,9690.99,9387.81,9665.42,1636.01,15648598.89
1591056000.0,2020-06-02,BTCUSD,10208.9,10232.96,9260.51,9519.82,6342.04,61746417.16
1590969600.0,2020-06-01,BTCUSD,9455.64,10425,9417.44,10208.9,4468.5,44305644.61
1590883200.0,2020-05-31,BTCUSD,9700.57,9702.69,9385,9455.64,951.12,9059853.12
1590796800.0,2020-05-30,BTCUSD,9428.26,9750.32,9329.89,9700.57,1345.14,12845136.12
1590710400.0,2020-05-29,BTCUSD,9488.86,9600,9329.41,9428.26,1566.67,14804083.17
1590624000.0,2020-05-28,BTCUSD,9210,9560,9113.47,9488.86,2366.51,22176054.42
1590537600.0,2020-05-27,BTCUSD,8842.3,9227,8810.03,9210,1878.7,17077619.12
1590451200.0,2020-05-26,BTCUSD,8894.69,9015.46,8699,8842.3,1861.48,16449782.16
1590364800.0,2020-05-25,BTCUSD,8714.76,8975.87,8640,8894.69,1327.73,11693556.27
1590278400.0,2020-05-24,BTCUSD,9175,9302.16,8696.43,8714.76,1312.3,11815083.11
1590192000.0,2020-05-23,BTCUSD,9165,9310,9091.94,9175,653.35,6017726.95
1590105600.0,2020-05-22,BTCUSD,9057.09,9265.1,8927.52,9165,1346.56,12320153.66
1590019200.0,2020-05-21,BTCUSD,9514.6,9568.98,8802,9057.09,3078.05,28092409.37
1589932800.0,2020-05-20,BTCUSD,9777.43,9845.15,9302.03,9514.6,2340.19,22435557.89
1589846400.0,2020-05-19,BTCUSD,9729.56,9900,9467.86,9777.43,1988.72,19273331.69
1589760000.0,2020-05-18,BTCUSD,9667.5,9955.32,9452.5,9729.56,2015.25,19569496.42
1589673600.0,2020-05-17,BTCUSD,9390.23,9890,9333,9667.5,1272.02,12314399.84
1589587200.0,2020-05-16,BTCUSD,9314.16,9583.75,9210.4,9390.23,889.55,8363084.52
1589500800.0,2020-05-15,BTCUSD,9783.61,9783.61,9117.41,9314.16,3334.97,31511212.37
1589414400.0,2020-05-14,BTCUSD,9311.58,9950,9269,9783.61,3464.61,33424727.76
1589328000.0,2020-05-13,BTCUSD,8822.66,9416.89,8804.64,9311.58,2442.55,22223311.0
1589241600.0,2020-05-12,BTCUSD,8571.5,8983.6,8541.59,8822.66,2403.09,21166049.12
1589155200.0,2020-05-11,BTCUSD,8726.71,9176.2,8200,8571.5,6653.72,57765497.46
1589068800.0,2020-05-10,BTCUSD,9540.89,9563.38,8133.88,8726.71,6922.03,59930443.19
1588982400.0,2020-05-09,BTCUSD,9805.6,9923.24,9522.97,9540.89,1766.77,17157547.76
1588896000.0,2020-05-08,BTCUSD,10004.04,10050.31,9732.52,9805.6,4273.04,42390662.34
1588809600.0,2020-05-07,BTCUSD,9154.57,10080,9040,10004.04,5658.56,54592030.7
1588723200.0,2020-05-06,BTCUSD,9023.6,9415,8923.72,9154.57,3779.64,34812095.7
1588636800.0,2020-05-05,BTCUSD,8885.2,9122.68,8775.66,9023.6,2665.93,23848478.7
1588550400.0,2020-05-04,BTCUSD,8902.11,8975.52,8535.99,8885.2,2360.32,20763095.81
1588464000.0,2020-05-03,BTCUSD,8977,9205.85,8733.57,8902.11,1828.83,16434682.18
1588377600.0,2020-05-02,BTCUSD,8821.7,9020,8761.17,8977,912.4,8129520.83
1588291200.0,2020-05-01,BTCUSD,8630.52,9070.65,8620.76,8821.7,3229.82,28426872.2
1588204800.0,2020-04-30,BTCUSD,8790.94,9473.55,8411,8630.52,6254.4,55695333.6
1588118400.0,2020-04-29,BTCUSD,7769.28,8971.32,7720,8790.94,5691.07,48053412.77
1588032000.0,2020-04-28,BTCUSD,7794.67,7803.99,7675.55,7769.28,1523.08,11783608.87
1587945600.0,2020-04-27,BTCUSD,7700.5,7812.07,7637.17,7794.67,1638.52,12647966.54
1587859200.0,2020-04-26,BTCUSD,7548.01,7712.75,7480.08,7700.5,910.91,6932443.56
1587772800.0,2020-04-25,BTCUSD,7515.56,7715.53,7451,7548.01,810.31,6137124.22
1587686400.0,2020-04-24,BTCUSD,7571.76,7615.36,7395.25,7515.56,2137.66,16080307.35
1587600000.0,2020-04-23,BTCUSD,7137.01,7777.76,7033.93,7571.76,3388.03,25124272.44
1587513600.0,2020-04-22,BTCUSD,6859.11,7169.68,6832.47,7137.01,1736.35,12250717.47
1587427200.0,2020-04-21,BTCUSD,6842.8,6964.23,6763.24,6859.11,2456.75,16855209.8
1587340800.0,2020-04-20,BTCUSD,7136.4,7231.9,6757.15,6842.8,2550.02,17749970.98
1587254400.0,2020-04-19,BTCUSD,7265.74,7278.74,7069,7136.4,819.22,5872712.93
1587168000.0,2020-04-18,BTCUSD,7036.26,7303.13,7028.23,7265.74,1185.52,8535490.18
1587081600.0,2020-04-17,BTCUSD,7120.46,7159.64,7000.67,7036.26,1620.99,11456304.31
1586995200.0,2020-04-16,BTCUSD,6626.5,7219.34,6472.26,7120.46,5104.52,35478339.58
1586908800.0,2020-04-15,BTCUSD,6875.92,6936.12,6612.74,6626.5,2105.93,14275718.35
1586822400.0,2020-04-14,BTCUSD,6864.09,6987.94,6775,6875.92,1832.55,12619522.59
1586736000.0,2020-04-13,BTCUSD,6906.09,6906.09,6562,6864.09,3103.43,20926630.27
1586649600.0,2020-04-12,BTCUSD,6892.35,7203.19,6791.44,6906.09,1544.13,10852024.77
1586563200.0,2020-04-11,BTCUSD,6871.43,6954.63,6775,6892.35,953.58,6550180.58
1586476800.0,2020-04-10,BTCUSD,7315.25,7315.25,6755,6871.43,2581.37,17951960.22
1586390400.0,2020-04-09,BTCUSD,7369.6,7378.85,7115.04,7315.25,2237.13,16310014.53
1586304000.0,2020-04-08,BTCUSD,7201.81,7432.23,7152.8,7369.6,2483.6,18138080.27
1586217600.0,2020-04-07,BTCUSD,7336.96,7468.42,7078,7201.81,2333.34,17047120.32
1586131200.0,2020-04-06,BTCUSD,6775.21,7369.76,6771.01,7336.96,3727.47,26533750.17
1586044800.0,2020-04-05,BTCUSD,6870.2,6907.9,6678.6,6775.21,1275.49,8662210.8
1585958400.0,2020-04-04,BTCUSD,6740.88,7016,6658.68,6870.2,1671.2,11383223.34
1585872000.0,2020-04-03,BTCUSD,6801,7048.72,6609.47,6740.88,2881.24,19692803.68
1585785600.0,2020-04-02,BTCUSD,6666.16,7273,6579.69,6801,5345.3,36577028.28
1585699200.0,2020-04-01,BTCUSD,6428.54,6714.76,6156.47,6666.16,2759.23,17697565.17
1585612800.0,2020-03-31,BTCUSD,6406.91,6530.83,6341.25,6428.54,1459.01,9418155.0
1585526400.0,2020-03-30,BTCUSD,5882.7,6629.18,5857.41,6406.91,3108.1,19612581.42
1585440000.0,2020-03-29,BTCUSD,6258.01,6283.41,5873.93,5882.7,1827.65,11038076.3
1585353600.0,2020-03-28,BTCUSD,6378.4,6378.4,6038.09,6258.01,2087.45,12958586.63
1585267200.0,2020-03-27,BTCUSD,6728.44,6869.5,6268.5,6378.4,2571.11,17079624.31
1585180800.0,2020-03-26,BTCUSD,6694.73,6793.19,6530.01,6728.44,2182.88,14548179.67
1585094400.0,2020-03-25,BTCUSD,6775.57,6977.69,6471.08,6694.73,4931.72,32952771.61
1585008000.0,2020-03-24,BTCUSD,6500,6866.7,6405,6775.57,6957.49,46293922.63
1584921600.0,2020-03-23,BTCUSD,5839.44,6650,5689.92,6500,8255.2,51170869.57
1584835200.0,2020-03-22,BTCUSD,6208.45,6416.5,5748.14,5839.44,4005.85,24126014.49
1584748800.0,2020-03-21,BTCUSD,6205.18,6464.21,5863.67,6208.45,3239.75,19987972.41
1584662400.0,2020-03-20,BTCUSD,6191.02,6961.65,5660.77,6205.18,8626.14,55231382.35
1584576000.0,2020-03-19,BTCUSD,5420.45,6436.99,5270,6191.02,8994.38,53179189.55
1584489600.0,2020-03-18,BTCUSD,5343.07,5450,5019.72,5420.45,5301.15,27947785.08
1584403200.0,2020-03-17,BTCUSD,5035.56,5563.18,4929.59,5343.07,6392.89,33945915.86
1584316800.0,2020-03-16,BTCUSD,5343.45,5350.72,4428.83,5035.56,13639.45,66652878.27
1584230400.0,2020-03-15,BTCUSD,5169.05,5987.11,5091.43,5343.45,5471.53,29486778.47
1584144000.0,2020-03-14,BTCUSD,5653.03,5780,5051.95,5169.05,3360.1,18050549.01
1584057600.0,2020-03-13,BTCUSD,4830.45,6000,3901.25,5653.03,18950.63,96600762.02
1583971200.0,2020-03-12,BTCUSD,7935.49,7966.08,4600,4830.45,18359.23,110860932.23
1583884800.0,2020-03-11,BTCUSD,7881.02,8020,7590.62,7935.49,2011.15,15747210.23
1583798400.0,2020-03-10,BTCUSD,7932.95,8153.88,7705,7881.02,3513.34,27958201.88
1583712000.0,2020-03-09,BTCUSD,8038.84,8183.18,7310,7932.95,5179.97,40591741.79
1583625600.0,2020-03-08,BTCUSD,8902.65,8905.05,8000.02,8038.84,1824.4,15265287.87
1583539200.0,2020-03-07,BTCUSD,9158.02,9225,8862.5,8902.65,659.62,5972639.97
1583452800.0,2020-03-06,BTCUSD,9067.35,9180.5,9012.02,9158.02,683.84,6223958.86
1583366400.0,2020-03-05,BTCUSD,8757.05,9168.62,8755.24,9067.35,1800.57,16307189.87
1583280000.0,2020-03-04,BTCUSD,8751.88,8850.47,8670,8757.05,1271.66,11148191.41
1583193600.0,2020-03-03,BTCUSD,8912.92,8921.42,8665.01,8751.88,910.91,7983225.26
1583107200.0,2020-03-02,BTCUSD,8528.4,8970.26,8488.18,8912.92,1244.69,10920151.93
1583020800.0,2020-03-01,BTCUSD,8525.13,8753.5,8410.01,8528.4,797.9,6818373.48
1582934400.0,2020-02-29,BTCUSD,8704.88,8804.14,8525.13,8525.13,368.96,3200291.36
1582848000.0,2020-02-28,BTCUSD,8809.86,8899.56,8430,8704.88,1631.44,14087962.87
1582761600.0,2020-02-27,BTCUSD,8780.08,8973.9,8520,8809.86,2189.54,19296669.66
1582675200.0,2020-02-26,BTCUSD,9311.4,9371.49,8620,8780.08,2631.43,23586378.26
1582588800.0,2020-02-25,BTCUSD,9665.85,9680.92,9247.5,9311.4,1075.26,10129101.04
1582502400.0,2020-02-24,BTCUSD,9977.24,10025,9488.33,9665.85,1345.37,13054508.8
1582416000.0,2020-02-23,BTCUSD,9675.67,10016.82,9673.43,9977.24,499.96,4948322.16
1582329600.0,2020-02-22,BTCUSD,9703.44,9728.57,9582.37,9675.67,319.65,3091800.94
1582243200.0,2020-02-21,BTCUSD,9610.11,9775.26,9575.01,9703.44,789.89,7655938.7
1582156800.0,2020-02-20,BTCUSD,9597.25,9699.06,9390,9610.11,1309.63,12514712.94
1582070400.0,2020-02-19,BTCUSD,10187.97,10310.06,9290.73,9597.25,2049.34,20195696.52
1581984000.0,2020-02-18,BTCUSD,9705.1,10275.62,9600,10187.97,1410.35,14046572.53
1581897600.0,2020-02-17,BTCUSD,9933.8,9964.63,9477.53,9705.1,1157.83,11211314.1
1581811200.0,2020-02-16,BTCUSD,9903.34,10049.39,9628,9933.8,869.75,8559305.77
1581724800.0,2020-02-15,BTCUSD,10372.74,10397,9751,9903.34,1647.69,16553232.3
1581638400.0,2020-02-14,BTCUSD,10245.39,10400.37,10111,10372.74,1653.82,17023800.95
1581552000.0,2020-02-13,BTCUSD,10352.74,10517.2,10087.51,10245.39,1832.24,18903408.06
1581465600.0,2020-02-12,BTCUSD,10269.46,10487.46,10250.2,10352.74,1772.8,18375776.92
1581379200.0,2020-02-11,BTCUSD,9860.08,10390.94,9714.29,10269.46,1988.02,20055451.51
1581292800.0,2020-02-10,BTCUSD,10168.41,10200,9697.09,9860.08,1717.89,17049183.85
1581206400.0,2020-02-09,BTCUSD,9912.53,10170.91,9884.3,10168.41,606.44,6097683.07
1581120000.0,2020-02-08,BTCUSD,9816.97,9947.24,9660.44,9912.53,578.62,5685906.99
1581033600.0,2020-02-07,BTCUSD,9761.36,9871.36,9720.59,9816.97,728.72,7128228.24
1580947200.0,2020-02-06,BTCUSD,9615.04,9856.43,9520.12,9761.36,1347.4,13063514.35
1580860800.0,2020-02-05,BTCUSD,9167.01,9767.9,9150.1,9615.04,1350.33,12864879.35
1580774400.0,2020-02-04,BTCUSD,9278.51,9339,9079.87,9167.01,816.29,7504286.96
1580688000.0,2020-02-03,BTCUSD,9321,9600,9225,9278.51,887.01,8285387.35
1580601600.0,2020-02-02,BTCUSD,9380.6,9468.43,9150,9321,521.89,4871810.24
1580515200.0,2020-02-01,BTCUSD,9330.55,9455.78,9290.7,9380.6,384.27,3603303.77
1580428800.0,2020-01-31,BTCUSD,9497.68,9525.01,9200.03,9330.55,974.05,9084855.53
1580342400.0,2020-01-30,BTCUSD,9280.04,9565.22,9186.87,9497.68,1451.76,13645741.96
1580256000.0,2020-01-29,BTCUSD,9399,9430,9227.79,9280.04,962.0,8986357.71
1580169600.0,2020-01-28,BTCUSD,8901.8,9405.42,8890.72,9399,1527.09,13899514.34
1580083200.0,2020-01-27,BTCUSD,8583.74,8989.98,8560.04,8901.8,1177.0,10364365.34
1579996800.0,2020-01-26,BTCUSD,8330.01,8592.06,8283.37,8583.74,464.09,3924863.77
1579910400.0,2020-01-25,BTCUSD,8425.18,8433.86,8260,8330.01,366.9,3054203.85
1579824000.0,2020-01-24,BTCUSD,8391.37,8513.35,8226.36,8425.18,787.26,6622343.74
1579737600.0,2020-01-23,BTCUSD,8664.08,8673.13,8277.81,8391.37,1717.92,14392489.54
1579651200.0,2020-01-22,BTCUSD,8716.76,8784.28,8575.01,8664.08,515.1,4462814.83
1579564800.0,2020-01-21,BTCUSD,8627.64,8776.25,8480,8716.76,886.98,7654716.37
1579478400.0,2020-01-20,BTCUSD,8700.66,8730.31,8510.02,8627.64,555.47,4794241.31
1579392000.0,2020-01-19,BTCUSD,8907.78,9180.18,8477.51,8700.66,1709.86,15027214.79
1579305600.0,2020-01-18,BTCUSD,8900.45,8971,8810,8907.78,338.8,3018534.1
1579219200.0,2020-01-17,BTCUSD,8715.01,9007.18,8669,8900.45,1260.61,11186184.44
1579132800.0,2020-01-16,BTCUSD,8813.5,8849.58,8580.06,8715.01,730.76,6341259.77
1579046400.0,2020-01-15,BTCUSD,8827.01,8920.83,8561.12,8813.5,1143.86,10034845.8
1578960000.0,2020-01-14,BTCUSD,8110,8889,8110,8827.01,2641.58,22684492.1
1578873600.0,2020-01-13,BTCUSD,8173.14,8190.75,8000,8110,1628.33,13159389.65
1578787200.0,2020-01-12,BTCUSD,8023.48,8180,7972,8173.14,275.33,2234783.5
1578700800.0,2020-01-11,BTCUSD,8190.89,8277.01,8000,8023.48,544.08,4422671.18
1578614400.0,2020-01-10,BTCUSD,7820.01,8199,7676,8190.89,1055.63,8405485.17
1578528000.0,2020-01-09,BTCUSD,8042.02,8042.02,7756.56,7820.01,951.8,7507310.78
1578441600.0,2020-01-08,BTCUSD,8158.5,8463,7871.01,8042.02,1757.78,14377981.25
1578355200.0,2020-01-07,BTCUSD,7762.72,8210,7737.5,8158.5,1870.59,14877546.82
1578268800.0,2020-01-06,BTCUSD,7351.77,7807.94,7349.29,7762.72,1161.45,8810268.07
1578182400.0,2020-01-05,BTCUSD,7352.82,7490.17,7313.53,7351.77,554.77,4120605.56
1578096000.0,2020-01-04,BTCUSD,7333,7394.4,7258.53,7352.82,402.64,2947287.05
1578009600.0,2020-01-03,BTCUSD,6944.9,7398,6860,7333,1292.33,9328686.64
1577923200.0,2020-01-02,BTCUSD,7175.2,7186.65,6901.02,6944.9,984.14,6908590.49
1577836800.0,2020-01-01,BTCUSD,7165.9,7231.65,7146.6,7175.2,776.64,5584370.48
1577750400.0,2019-12-31,BTCUSD,7216.27,7300,7115.02,7165.9,841.5,6048159.22
1577664000.0,2019-12-30,BTCUSD,7390.42,7390.42,7199.97,7216.27,709.34,5160001.84
1577577600.0,2019-12-29,BTCUSD,7300.7,7521.92,7276.4,7390.42,303.79,2240654.29
1577491200.0,2019-12-28,BTCUSD,7241.66,7349.24,7238.9,7300.7,436.65,3188539.11
1577404800.0,2019-12-27,BTCUSD,7195.83,7253.38,7062.39,7241.66,1362.31,9818404.77
1577318400.0,2019-12-26,BTCUSD,7192.6,7429.99,7155,7195.83,728.66,5310053.8
1577232000.0,2019-12-25,BTCUSD,7260.75,7266,7122.5,7192.6,237.44,1713235.57
1577145600.0,2019-12-24,BTCUSD,7316.57,7426.14,7162.5,7260.75,567.57,4131282.87
1577059200.0,2019-12-23,BTCUSD,7513.12,7690,7270,7316.57,1247.09,9365450.38
1576972800.0,2019-12-22,BTCUSD,7140.34,7522.01,7130,7513.12,606.5,4449423.21
1576886400.0,2019-12-21,BTCUSD,7186.87,7195.37,7116.08,7140.34,274.2,1960797.28
1576800000.0,2019-12-20,BTCUSD,7155,7218,7078.34,7186.87,621.19,4452286.0
1576713600.0,2019-12-19,BTCUSD,7292.61,7368.5,7052.5,7155,933.84,6685191.72
1576627200.0,2019-12-18,BTCUSD,6615.06,7448,6435.38,7292.61,1763.11,12043135.95
1576540800.0,2019-12-17,BTCUSD,6881.25,6928.4,6560.04,6615.06,1636.84,11007100.47
1576454400.0,2019-12-16,BTCUSD,7120.14,7136.31,6822,6881.25,1329.75,9260472.14
1576368000.0,2019-12-15,BTCUSD,7072.7,7212.02,7012.5,7120.14,285.77,2024435.01
