Date,Open,High,Low,Close,Adj Close,Volume
2019-10-31,144.899994,144.929993,142.990005,143.369995,141.756165,24605100
2019-11-01,144.259995,144.419998,142.970001,143.720001,142.102234,33128400
2019-11-04,144.830002,145.000000,144.160004,144.550003,142.922897,16912000
2019-11-05,144.970001,145.020004,143.910004,144.460007,142.833923,18250200
2019-11-06,144.369995,144.520004,143.199997,144.059998,142.438400,16575800
2019-11-07,143.839996,144.880005,143.770004,144.259995,142.636139,17786700
2019-11-08,143.979996,145.990005,143.759995,145.960007,144.317017,16732700
2019-11-11,145.339996,146.419998,144.729996,146.110001,144.465332,14362600
2019-11-12,146.279999,147.570007,146.059998,147.070007,145.414520,18641600
2019-11-13,146.740005,147.460007,146.279999,147.309998,145.651825,16919200
2019-11-14,147.020004,148.410004,147.000000,148.059998,146.393372,19729800
2019-11-15,148.929993,149.990005,148.270004,149.970001,148.281891,23485700
2019-11-18,150.070007,150.550003,148.979996,150.339996,148.647720,21534000
2019-11-19,150.880005,151.330002,150.199997,150.389999,148.697144,23935700
2019-11-20,150.309998,150.839996,148.460007,149.619995,148.439194,25696800
2019-11-21,149.399994,149.800003,148.500000,149.479996,148.300293,18576100
2019-11-22,150.070007,150.300003,148.820007,149.589996,148.409439,15901800
2019-11-25,150.000000,151.350006,149.919998,151.229996,150.036499,22420900
2019-11-26,151.360001,152.419998,151.320007,152.029999,150.830185,24620100
2019-11-27,152.330002,152.500000,151.520004,152.320007,151.117905,15184400
2019-11-29,152.100006,152.300003,151.279999,151.380005,150.185318,11977300
2019-12-02,151.809998,151.830002,148.320007,149.550003,148.369766,27418400
2019-12-03,147.490005,149.429993,146.649994,149.309998,148.131653,24066000
2019-12-04,150.139999,150.179993,149.199997,149.850006,148.667389,17574700
2019-12-05,150.050003,150.320007,149.479996,149.929993,148.746750,17869100
2019-12-06,150.990005,151.869995,150.270004,151.750000,150.552383,16403500
2019-12-09,151.070007,152.210007,150.910004,151.360001,150.165482,16687400
2019-12-10,151.289993,151.889999,150.759995,151.130005,149.937302,16476100
2019-12-11,151.539993,151.869995,150.330002,151.699997,150.502777,18856600
2019-12-12,151.649994,153.440002,151.020004,153.240005,152.030640,24612100
2019-12-13,153.000000,154.889999,152.830002,154.529999,153.310455,23845400
2019-12-16,155.110001,155.899994,154.820007,155.529999,154.302551,24144200
2019-12-17,155.449997,155.710007,154.449997,154.690002,153.469193,25425600
2019-12-18,154.300003,155.479996,154.179993,154.369995,153.151733,24129200
2019-12-19,154.000000,155.770004,153.750000,155.710007,154.481155,24958900
2019-12-20,157.350006,158.490005,156.289993,157.410004,156.167740,53477500
2019-12-23,158.119995,158.119995,157.270004,157.410004,156.167740,17718200
2019-12-24,157.479996,157.710007,157.119995,157.380005,156.137955,8989200
2019-12-26,157.559998,158.729996,157.399994,158.669998,157.417786,14520600
2019-12-27,159.449997,159.550003,158.220001,158.960007,157.705505,18412800
2019-12-30,158.990005,159.020004,156.729996,157.589996,156.346298,16348400
2019-12-31,156.770004,157.770004,156.449997,157.699997,156.455429,18369400
2020-01-02,158.779999,160.729996,158.330002,160.619995,159.352386,22622100
2020-01-03,158.320007,159.949997,158.059998,158.619995,157.368179,21116200
2020-01-06,157.080002,159.100006,156.509995,159.029999,157.774948,20813700
2020-01-07,159.320007,159.669998,157.320007,157.580002,156.336395,21634100
2020-01-08,158.929993,160.800003,157.949997,160.089996,158.826569,27746500
2020-01-09,161.839996,162.220001,161.029999,162.089996,160.810776,21385000
2020-01-10,162.820007,163.220001,161.179993,161.339996,160.066711,20725900
2020-01-13,161.759995,163.309998,161.259995,163.279999,161.991394,21626500
2020-01-14,163.389999,163.600006,161.720001,162.130005,160.850479,23477400
2020-01-15,162.619995,163.940002,162.570007,163.179993,161.892197,21417900
2020-01-16,164.350006,166.240005,164.029999,166.169998,164.858597,23865400
2020-01-17,167.419998,167.470001,165.429993,167.100006,165.781265,34371700
2020-01-21,166.679993,168.190002,166.429993,166.500000,165.185989,29517200
2020-01-22,167.399994,167.490005,165.679993,165.699997,164.392303,24138800
2020-01-23,166.190002,166.800003,165.270004,166.720001,165.404251,19680800
2020-01-24,167.509995,167.529999,164.449997,165.039993,163.737518,24918100
2020-01-27,161.149994,163.380005,160.199997,162.279999,160.999283,32078100
2020-01-28,163.779999,165.759995,163.070007,165.460007,164.154221,24899900
2020-01-29,167.839996,168.750000,165.690002,168.039993,166.713821,34754500
2020-01-30,174.050003,174.050003,170.789993,172.779999,171.416428,51597500
2020-01-31,172.210007,172.399994,169.580002,170.229996,168.886551,36142700
2020-02-03,170.429993,174.500000,170.399994,174.380005,173.003815,30149100
2020-02-04,177.139999,180.639999,176.309998,180.119995,178.698502,36433300
2020-02-05,184.029999,184.199997,178.410004,179.899994,178.480240,39186300
2020-02-06,180.970001,183.820007,180.059998,183.630005,182.180817,27751400
2020-02-07,182.850006,185.630005,182.479996,183.889999,182.438751,33529100
2020-02-10,183.580002,188.839996,183.250000,188.699997,187.210785,35844300
2020-02-11,190.649994,190.699997,183.500000,184.440002,182.984406,53159900
2020-02-12,185.580002,185.850006,181.850006,184.710007,183.252274,47062900
2020-02-13,183.080002,186.229996,182.869995,183.710007,182.260178,35295800
2020-02-14,183.250000,185.410004,182.649994,185.350006,183.887222,23149500
2020-02-18,185.610001,187.699997,185.500000,187.229996,185.752396,27792200
2020-02-19,188.059998,188.179993,186.470001,187.279999,186.309494,29997500
2020-02-20,186.949997,187.250000,181.100006,184.419998,183.464310,36862400
2020-02-21,183.169998,183.500000,177.250000,178.589996,177.664520,48572600
2020-02-24,167.770004,174.550003,163.229996,170.889999,170.004425,68311100
2020-02-25,174.199997,174.839996,167.649994,168.070007,167.199051,68073300
2020-02-26,169.710007,173.259995,168.210007,170.169998,169.288147,56206100
2020-02-27,163.320007,167.029999,157.979996,158.179993,157.360291,93174900
2020-02-28,152.410004,163.710007,152.000000,162.009995,161.170441,97073600
2020-03-02,165.309998,172.919998,162.309998,172.789993,171.894577,71030800
2020-03-03,173.800003,175.000000,162.259995,164.509995,163.657486,71677000
2020-03-04,168.490005,170.699997,165.619995,170.550003,169.666183,49814400
2020-03-05,166.050003,170.869995,165.690002,166.270004,165.408371,47817300
2020-03-06,162.610001,163.110001,156.000000,161.570007,160.732742,72821100
2020-03-09,151.000000,157.750000,150.000000,150.619995,149.839462,70419300
2020-03-10,158.160004,161.029999,152.580002,160.919998,160.086090,65354400
2020-03-11,157.130005,157.699997,151.149994,153.630005,152.833878,56371600
2020-03-12,145.300003,153.470001,138.580002,139.059998,138.339371,93226400
2020-03-13,147.500000,161.910004,140.729996,158.830002,158.006912,92727400
2020-03-16,140.000000,149.350006,135.000000,135.419998,134.718231,87905900
2020-03-17,140.000000,147.500000,135.000000,146.570007,145.810471,81059800
2020-03-18,138.000000,146.000000,135.020004,140.399994,139.672424,81593200
2020-03-19,142.770004,150.149994,139.000000,142.710007,141.970474,85922700
2020-03-20,146.000000,147.100006,135.860001,137.350006,136.638245,84866200
2020-03-23,137.009995,140.570007,132.520004,135.979996,135.275345,78975200
2020-03-24,143.750000,149.600006,141.270004,148.339996,147.571289,82516700
2020-03-25,148.910004,154.330002,144.440002,146.919998,146.158630,75638200
2020-03-26,148.399994,156.660004,148.369995,156.110001,155.301025,64568100
2020-03-27,151.750000,154.889999,149.199997,149.699997,148.924225,57042300
2020-03-30,152.440002,160.600006,150.009995,160.229996,159.399673,63420300
2020-03-31,159.399994,164.779999,156.559998,157.710007,156.892731,77927200
2020-04-01,153.000000,157.750000,150.820007,152.110001,151.321747,57969900
2020-04-02,151.860001,155.479996,150.360001,155.259995,154.455414,49630700
2020-04-03,155.100006,157.380005,152.190002,153.830002,153.032837,41243300
2020-04-06,160.320007,166.500000,157.580002,165.270004,164.413544,67111700
2020-04-07,169.589996,170.000000,163.259995,163.490005,162.642776,62769000
2020-04-08,165.669998,166.669998,163.500000,165.130005,164.274277,48318200
